"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.073","0.029","0.149","  2,000","  1,000","  4,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.110","0.019","0.312","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.142","0.055","0.280","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.049","0.005","0.171","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.199","0.079","0.377","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Northland","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Waitematā","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.040","0.009","0.110","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Auckland","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.088","0.022","0.219","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Counties Manukau","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.150","0.093","0.223","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Waikato","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.044","0.006","0.147","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Lakes","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Bay of Plenty","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Tairāwhiti","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Taranaki","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Hawke's Bay","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Whanganui","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","MidCentral","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Hutt Valley","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Capital and Coast","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.200","0.070","0.405","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Wairarapa","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Nelson Marlborough","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","West Coast","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Canterbury","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","South Canterbury","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","Southern","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Northland","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Waitematā","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.072","0.017","0.186","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Auckland","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.027","0.003","0.093","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Counties Manukau","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.113","0.054","0.201","  4,000","  1,000","  7,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Waikato","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.049","0.005","0.171","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Lakes","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.172","0.064","0.339","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","Pacific","All","All","All",FALSE,"0.203","0.042","0.493","  1,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","Southern","All","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.113","0.075","0.162","  7,000","  4,000"," 11,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.145","0.024","0.404","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.054","0.011","0.150","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.209","0.114","0.336","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.089","0.049","0.144","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.223","0.077","0.446","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.079","0.017","0.211","  1,000","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","Pacific","All","All","All",FALSE,"0.194","0.082","0.358","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","Pacific","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",FALSE,"0.112","0.037","0.242","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","All","U1","All","All","All","Pacific","All","All","All",FALSE,"0.120","0.086","0.161"," 10,000","  7,000"," 14,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","All","All","All","U2","All","All","All","Pacific","All","All","All",FALSE,"0.221","0.128","0.340","  3,000","  2,000","  5,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","All","Rural","All","All","All","Pacific","All","All","All",FALSE,"0.149","0.052","0.309","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","All","U1","All","All","All","Pacific","All","All","All",FALSE,"0.103","0.068","0.148","  9,000","  5,000"," 12,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","All","All","All","U2","All","All","All","Pacific","All","All","All",FALSE,"0.227","0.139","0.337","  3,000","  2,000","  5,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.072","0.043","0.111","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.067","0.016","0.174","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.069","0.019","0.171","  2,000","      0","  4,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.099","0.043","0.189","  2,000","  1,000","  4,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.059","0.033","0.098","  5,000","  2,000","  7,000",NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.039","0.005","0.129","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.091","0.038","0.178","  3,000","  1,000","  4,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.072","0.029","0.144","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.107","0.045","0.207","  3,000","  1,000","  5,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Moana a Toi","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Mātuku","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.058","0.004","0.225","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Punanga Ora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.055","0.027","0.098","  3,000","  1,000","  5,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Tauraki","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.092","0.034","0.192","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Te Tiratū","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.091","0.011","0.293","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Tihei Tākitimu","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Tūwharetoa","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2020/21","2022/23","All","Ātiawa Toa","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.067","0.007","0.239","  1,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.091","0.027","0.209","  2,000","      0","  4,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.060","0.006","0.218","      0","      0","  1,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.047","0.022","0.086","  3,000","  1,000","  5,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","Asian","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.058","0.017","0.136","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_conduct_total","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","Asian","All","All",FALSE,"0.051","0.004","0.202","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
