"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.788","0.717"," 0.847","  103,000","   84,000","  123,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.850","0.807"," 0.887","  148,000","  122,000","  174,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.851","0.810"," 0.887","  134,000","  115,000","  152,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.854","0.815"," 0.888","  137,000","  118,000","  156,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.825","0.790"," 0.856","  150,000","  131,000","  169,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.886","0.853"," 0.914","  127,000","  111,000","  143,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.834","0.787"," 0.874","   76,000","   65,000","   87,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.848","0.805"," 0.884","  199,000","  174,000","  224,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.840","0.810"," 0.866","  224,000","  197,000","  250,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.853","0.822"," 0.880","  201,000","  178,000","  225,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.823","0.788"," 0.855","  163,000","  141,000","  185,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.818","0.773"," 0.858","  137,000","  119,000","  155,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Auckland Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.869","0.822"," 0.907","   98,000","   84,000","  112,000",NA,NA,NA,"None"
